id	vocabulary_code	concept_a	concept_b	pos_a	pos_b	words_a_english	gloss_a_english	words_b_english	gloss_b_english	words_a_target	gloss_a_target	words_b_target	gloss_b_target	word_a	word_b	relation
360	hun	6359	94631	noun	verb	colonization; colonisation; settlement; 	the act of colonizing; the establishment of colonies	colonize; colonise; 	settle as colonists or establish a colony (in)	gyarmatosítás; 	NO_GLOSS	gyarmatosít; 	NO_GLOSS	gyarmatosítás	gyarmatosít	DERIVATIONALLY_RELATED_FORM
361	hun	3913	103946	noun	verb	embezzlement; peculation; defalcation; misapplication; misappropriation; 	the fraudulent appropriation of funds or property entrusted to your care but actually owned by someone else	embezzle; defalcate; peculate; misappropriate; malversate; 	appropriate (as property entrusted to one's care) fraudulently to one's own use	sikkasztás; 	NO_GLOSS	sikkaszt; 	NO_GLOSS	sikkasztás	sikkaszt	DERIVATIONALLY_RELATED_FORM
362	hun	19890	50794	noun	noun	lute; 	chordophone consisting of a plucked instrument having a pear-shaped body, a usually bent neck, and a fretted fingerboard	lutist; lutanist; lutenist; 	a musician who plays the lute	lant; 	NO_GLOSS	lantos; 	NO_GLOSS	lant	lantos	DERIVATIONALLY_RELATED_FORM
363	hun	20135	90699	noun	adjective	memorial; monument; 	a structure erected to commemorate persons or events	monumental; 	relating or belonging to or serving as a monument	emlékmű; 	NO_GLOSS	emlékművi; 	NO_GLOSS	emlékmű	emlékművi	DERIVATIONALLY_RELATED_FORM
364	hun	20462	51183	noun	noun	musket; 	a muzzle-loading shoulder gun with a long barrel; formerly used by infantrymen	musketeer; 	a foot soldier armed with a musket	muskéta; moskotér; 	NO_GLOSS	muskétás; 	NO_GLOSS	muskéta	muskétás	DERIVATIONALLY_RELATED_FORM
365	hun	20636	51322	noun	noun	novel; 	a printed and bound book that is an extended work of fiction	novelist; 	one who writes novels	regény; 	NO_GLOSS	regényíró; 	NO_GLOSS	regény	regényíró	DERIVATIONALLY_RELATED_FORM
366	hun	21200	51677	noun	noun	piano; pianoforte; forte-piano; 	a stringed instrument that is played by depressing keys that cause hammers to strike tuned strings and produce sounds	pianist; piano player; 	a person who plays the piano	zongora; 	NO_GLOSS	zongorista; zongoraművész; 	NO_GLOSS	zongora	zongorista	DERIVATIONALLY_RELATED_FORM
367	hun	21200	51677	noun	noun	piano; pianoforte; forte-piano; 	a stringed instrument that is played by depressing keys that cause hammers to strike tuned strings and produce sounds	pianist; piano player; 	a person who plays the piano	zongora; 	NO_GLOSS	zongorista; zongoraművész; 	NO_GLOSS	zongora	zongoraművész	DERIVATIONALLY_RELATED_FORM
368	hun	21647	101261	noun	verb	printer; 	(computer science) an output device that prints the results of data processing	print; impress; 	reproduce by printing	nyomtató; 	NO_GLOSS	nyomtat; 	NO_GLOSS	nyomtató	nyomtat	DERIVATIONALLY_RELATED_FORM
369	hun	23983	53212	noun	noun	telegraph; telegraphy; 	apparatus used to communicate at a distance over a wire (usually in Morse code)	telegrapher; telegraphist; telegraph operator; 	someone who transmits messages by telegraph	távíró; 	NO_GLOSS	távírász; 	NO_GLOSS	távíró	távírász	DERIVATIONALLY_RELATED_FORM
370	hun	24227	24229	noun	noun	tobacco; baccy; 	leaves of the tobacco plant dried and prepared for smoking or ingestion	tobacco shop; tobacconist shop; tobacconist; 	a shop that sells pipes and pipe tobacco and cigars and cigarettes	dohány; 	NO_GLOSS	trafik; dohánybolt; dohányáruda; 	NO_GLOSS	dohány	dohánybolt	DERIVATIONALLY_RELATED_FORM
371	hun	24227	24229	noun	noun	tobacco; baccy; 	leaves of the tobacco plant dried and prepared for smoking or ingestion	tobacco shop; tobacconist shop; tobacconist; 	a shop that sells pipes and pipe tobacco and cigars and cigarettes	dohány; 	NO_GLOSS	trafik; dohánybolt; dohányáruda; 	NO_GLOSS	dohány	dohányáruda	DERIVATIONALLY_RELATED_FORM
372	hun	24850	100205	noun	verb	washer; automatic washer; washing machine; 	a home appliance for washing clothes and linens automatically	wash; launder; 	cleanse with a cleaning agent, such as soap, and water	mosógép; 	NO_GLOSS	mos; kimos; 	NO_GLOSS	mosógép	mos	DERIVATIONALLY_RELATED_FORM
373	hun	24875	53682	noun	noun	watercolor; water-color; watercolour; water-colour; 	a water-base paint (with water-soluble pigments); used by artists	watercolorist; watercolourist; 	a painter who paints with watercolors	akvarell; vízfestés; 	NO_GLOSS	akvarellista; 	NO_GLOSS	akvarell	akvarellista	DERIVATIONALLY_RELATED_FORM
374	hun	25333	83769	noun	adjective	patience; forbearance; longanimity; 	good-natured tolerance of delay or incompetence	patient; 	enduring trying circumstances with even temper or characterized by such endurance	türelem; 	NO_GLOSS	türelmes; 	NO_GLOSS	türelem	türelmes	DERIVATIONALLY_RELATED_FORM
375	hun	25392	86833	noun	adjective	sociability; sociableness; 	the relative tendency or disposition to be sociable or associate with one's fellows	sociable; 	inclined to or conducive to companionship with others	társas hajlam; társaságkedvelés; barátkozó természet; 	NO_GLOSS	társaságkedvelő; barátkozó; közvetlen; 	NO_GLOSS	társaságkedvelés	társaságkedvelő	DERIVATIONALLY_RELATED_FORM
376	hun	25392	86833	noun	adjective	sociability; sociableness; 	the relative tendency or disposition to be sociable or associate with one's fellows	sociable; 	inclined to or conducive to companionship with others	társas hajlam; társaságkedvelés; barátkozó természet; 	NO_GLOSS	társaságkedvelő; barátkozó; közvetlen; 	NO_GLOSS	barátkozó természet	barátkozó	DERIVATIONALLY_RELATED_FORM
377	hun	25562	101544	noun	verb	attraction; attractiveness; 	the quality of arousing interest; being attractive or something that attracts	attract; appeal; 	be attractive to	vonzás; 	NO_GLOSS	vonz; 	NO_GLOSS	vonzás	vonz	DERIVATIONALLY_RELATED_FORM
378	hun	25919	83426	noun	adjective	peculiarity; specialness; specialty; speciality; distinctiveness; 	a distinguishing trait	special; 	for a special service or occasion	különlegesség; specialitás; 	NO_GLOSS	különleges; speciális; 	NO_GLOSS	különlegesség	különleges	DERIVATIONALLY_RELATED_FORM
379	hun	25919	86946	noun	adjective	peculiarity; specialness; specialty; speciality; distinctiveness; 	a distinguishing trait	special; 	adapted to or reserved for a particular purpose	különlegesség; specialitás; 	NO_GLOSS	különleges; 	NO_GLOSS	különlegesség	különleges	DERIVATIONALLY_RELATED_FORM
380	hun	26060	73853	noun	adjective	acceptability; acceptableness; 	satisfactoriness by virtue of conforming to approved standards	acceptable; 	worthy of acceptance or satisfactory	elfogadhatóság; 	NO_GLOSS	elfogadható; 	NO_GLOSS	elfogadhatóság	elfogadható	DERIVATIONALLY_RELATED_FORM
381	hun	26092	86781	noun	adjective	ethnicity; 	an ethnic quality or affiliation resulting from racial or cultural ties	cultural; ethnic; ethnical; 	denoting or deriving from or distinctive of the ways of living built up by a group of people	etnikum; 	NO_GLOSS	etnikai; 	NO_GLOSS	etnikum	etnikai	DERIVATIONALLY_RELATED_FORM
382	hun	26489	51570	noun	noun	patriotism; nationalism; 	love of country and willingness to sacrifice for it	patriot; nationalist; 	one who loves and defends his or her country	hazaszeretet; patriotizmus; 	NO_GLOSS	hazafi; 	NO_GLOSS	hazaszeretet	hazafi	DERIVATIONALLY_RELATED_FORM
383	hun	27017	93144	noun	verb	lividness; lividity; luridness; paleness; pallidness; pallor; wanness; achromasia; 	unnatural lack of color in the skin (as from bruising or sickness or emotional distress)	pale; blanch; blench; 	turn pale, as if in fear	sápadtság; halványság; színtelenség; fakóság; 	NO_GLOSS	sápad; elsápad; 	NO_GLOSS	sápadtság	sápad	DERIVATIONALLY_RELATED_FORM
384	hun	27083	82109	noun	adjective	volume; loudness; intensity; 	the magnitude of sound (usually in a specified direction)	loud; 	characterized by or producing sound of great volume or intensity	hangerő; 	NO_GLOSS	hangos; 	NO_GLOSS	hangerő	hangos	DERIVATIONALLY_RELATED_FORM
385	hun	27490	76977	noun	adjective	concavity; concaveness; 	the property possessed by a concave shape	concave; 	curving inward	homorúság; 	NO_GLOSS	homorú; konkáv; 	NO_GLOSS	homorúság	homorú	DERIVATIONALLY_RELATED_FORM
386	hun	27719	73833	noun	adjective	abundance; copiousness; teemingness; 	the property of a more than adequate quantity or supply	copious; voluminous; 	large in number or quantity (especially of discourse)	bőség; áradat; 	NO_GLOSS	bőséges; kiadós; 	NO_GLOSS	bőség	bőséges	DERIVATIONALLY_RELATED_FORM
387	hun	27919	74136	noun	adjective	advantage; vantage; 	the quality of having a superior or more favorable position	advantageous; 	giving an advantage	előny; 	NO_GLOSS	előnyös; 	NO_GLOSS	előny	előnyös	DERIVATIONALLY_RELATED_FORM
388	hun	28107	84312	noun	adjective	influence; 	a power to affect persons or events especially power based on prestige etc	influential; 	having or exercising influence or power	befolyás; 	NO_GLOSS	befolyásos; 	NO_GLOSS	befolyás	befolyásos	DERIVATIONALLY_RELATED_FORM
389	hun	28538	92297	noun	adjective	sacrum; 	wedge-shaped bone consisting of five fused vertebrae forming the posterior part of the pelvis; its base connects with the lowest lumbar vertebra and its tip with the coccyx	sacral; 	of or relating to or near the sacrum	keresztcsont; 	NO_GLOSS	keresztcsonti; 	NO_GLOSS	keresztcsont	keresztcsonti	DERIVATIONALLY_RELATED_FORM
390	hun	29177	75320	noun	adjective	blood; 	the fluid (red in vertebrates) that is pumped by the heart	bloody; 	having or covered with or accompanied by blood	vér; 	NO_GLOSS	véres; 	NO_GLOSS	vér	véres	DERIVATIONALLY_RELATED_FORM
391	hun	29248	93141	noun	verb	saliva; spit; spittle; 	a clear liquid secreted into the mouth by the salivary glands and mucous glands of the mouth; moistens the mouth and starts the digestion of starches	salivate; 	produce saliva	nyál; 	NO_GLOSS	nyáladzik; 	NO_GLOSS	nyál	nyáladzik	DERIVATIONALLY_RELATED_FORM
392	hun	29881	89488	noun	adjective	neck; cervix; 	the part of an organism that connects the head to the rest of the body	cervical; 	relating to or associated with the neck	nyak; 	NO_GLOSS	nyaki; 	NO_GLOSS	nyak	nyaki	DERIVATIONALLY_RELATED_FORM
393	hun	30243	81427	noun	adjective	intelligence; 	the ability to comprehend; to understand and profit from experience	intelligent; 	having the capacity for thought and reason especially to a high degree	intelligencia; 	NO_GLOSS	intelligens; 	NO_GLOSS	intelligencia	intelligens	DERIVATIONALLY_RELATED_FORM
394	hun	30623	104726	noun	verb	hindrance; hinderance; deterrent; impediment; balk; baulk; check; handicap; 	something immaterial that interferes with or delays action or progress	impede; hinder; 	be a hindrance or obstacle to	akadály; 	NO_GLOSS	gátol; akadályoz; feltart; 	NO_GLOSS	akadály	akadályoz	DERIVATIONALLY_RELATED_FORM
395	hun	30967	32077	noun	noun	experience; 	the accumulation of knowledge or skill that results from direct participation in events or activities	inexperience; rawness; 	lack of experience and the knowledge and understanding derived from experience	tapasztalat; 	NO_GLOSS	tapasztalatlanság; 	NO_GLOSS	tapasztalat	tapasztalatlanság	ANTONYM
396	hun	30967	79196	noun	adjective	experience; 	the accumulation of knowledge or skill that results from direct participation in events or activities	experienced; experient; 	having experience; having knowledge or skill from observation or participation	tapasztalat; 	NO_GLOSS	tapasztalt; 	NO_GLOSS	tapasztalat	tapasztalt	DERIVATIONALLY_RELATED_FORM
397	hun	30977	95619	noun	verb	memory; remembering; 	the cognitive processes whereby past experience is remembered	remember; retrieve; recall; call back; call up; recollect; think; 	recall knowledge from memory; have a recollection	emlékezet; memória; 	NO_GLOSS	emlékszik; emlékezik; 	NO_GLOSS	emlékezet	emlékezik	DERIVATIONALLY_RELATED_FORM
398	hun	31064	88925	noun	adjective	alchemy; 	a pseudoscientific forerunner of chemistry in medieval times	alchemic; alchemical; 	related to or concerned with alchemy	alkímia; aranycsinálás; 	NO_GLOSS	alkímiai; 	NO_GLOSS	alkímia	alkímiai	DERIVATIONALLY_RELATED_FORM
399	hun	31289	97452	noun	verb	confirmation; verification; check; substantiation; 	additional proof that something that was believed (some fact or hypothesis or theory) is correct	confirm; reassert; 	strengthen or make more firm	megerősítés; 	NO_GLOSS	megerősít; 	NO_GLOSS	megerősítés	megerősít	DERIVATIONALLY_RELATED_FORM
400	hun	31333	95725	noun	verb	idea; thought; 	the content of cognition; the main thing you are thinking about	think; opine; suppose; imagine; reckon; guess; 	expect, believe, or suppose	gondolat; ötlet; 	NO_GLOSS	gondol; 	NO_GLOSS	gondolat	gondol	DERIVATIONALLY_RELATED_FORM
401	hun	31341	100704	noun	verb	concept; conception; construct; 	an abstract or general idea inferred or derived from specific instances	gestate; conceive; conceptualize; conceptualise; 	have the idea for	fogalom; elképzelés; 	NO_GLOSS	elképzel; felfog; 	NO_GLOSS	elképzelés	elképzel	DERIVATIONALLY_RELATED_FORM
402	hun	31973	52791	noun	noun	magic; thaumaturgy; 	any art that invokes supernatural powers	sorcerer; magician; wizard; necromancer; thaumaturge; thaumaturgist; 	one who practices magic or sorcery	varázslat; varázs; 	NO_GLOSS	mágus; bűvész; varázsló; 	NO_GLOSS	varázslat	varázsló	DERIVATIONALLY_RELATED_FORM
403	hun	31973	52791	noun	noun	magic; thaumaturgy; 	any art that invokes supernatural powers	sorcerer; magician; wizard; necromancer; thaumaturge; thaumaturgist; 	one who practices magic or sorcery	varázslat; varázs; 	NO_GLOSS	mágus; bűvész; varázsló; 	NO_GLOSS	varázs	varázsló	DERIVATIONALLY_RELATED_FORM
404	hun	32061	85720	noun	adjective	eruditeness; erudition; learnedness; learning; scholarship; encyclopedism; encyclopaedism; 	profound scholarly knowledge	erudite; learned; 	having or showing profound knowledge	tanulás; műveltség; tanultság; 	NO_GLOSS	művelt; 	NO_GLOSS	műveltség	művelt	DERIVATIONALLY_RELATED_FORM
405	hun	32123	52411	noun	noun	science; scientific discipline; 	a particular branch of scientific knowledge	scientist; man of science; 	a person with advanced knowledge of one or more sciences	tudomány; 	NO_GLOSS	tudós; 	NO_GLOSS	tudomány	tudós	DERIVATIONALLY_RELATED_FORM
406	hun	32164	47870	noun	noun	algebra; 	the mathematics of generalized arithmetical operations	algebraist; 	a mathematician whose specialty is algebra	algebra; 	NO_GLOSS	algebrista; 	NO_GLOSS	algebra	algebrista	DERIVATIONALLY_RELATED_FORM
407	hun	32300	49182	noun	noun	dermatology; 	the branch of medicine dealing with the skin and its diseases	dermatologist; skin doctor; 	a doctor who specializes in the physiology and pathology of the skin	bőrgyógyászat; dermatológia; 	NO_GLOSS	bőrgyógyász; dermatológus; 	NO_GLOSS	bőrgyógyászat	bőrgyógyász	DERIVATIONALLY_RELATED_FORM
408	hun	32300	49182	noun	noun	dermatology; 	the branch of medicine dealing with the skin and its diseases	dermatologist; skin doctor; 	a doctor who specializes in the physiology and pathology of the skin	bőrgyógyászat; dermatológia; 	NO_GLOSS	bőrgyógyász; dermatológus; 	NO_GLOSS	dermatológia	dermatológus	DERIVATIONALLY_RELATED_FORM
409	hun	32300	91034	noun	adjective	dermatology; 	the branch of medicine dealing with the skin and its diseases	dermatologic; dermatological; 	of or relating to or practicing dermatology	bőrgyógyászat; dermatológia; 	NO_GLOSS	bőrgyógyászati; 	NO_GLOSS	bőrgyógyászat	bőrgyógyászati	DERIVATIONALLY_RELATED_FORM
410	hun	32330	51981	noun	noun	psychiatry; psychopathology; psychological medicine; 	the branch of medicine dealing with the diagnosis and treatment of mental disorders	psychiatrist; head-shrinker; shrink; 	a physician who specializes in psychiatry	pszichiátria; 	NO_GLOSS	fejzsugorító; lélekdoki; pszichiáter; 	NO_GLOSS	pszichiátria	pszichiáter	DERIVATIONALLY_RELATED_FORM
411	hun	32360	92179	noun	adjective	orthopedics; orthopaedics; 	the branch of medical science concerned with disorders or deformities of the spine and joints	orthopedic; orthopaedic; orthopedical; 	of or relating to or employed in orthopedics	ortopédia; 	NO_GLOSS	ortopéd; ortopédiai; 	NO_GLOSS	ortopédia	ortopéd	DERIVATIONALLY_RELATED_FORM
412	hun	32360	92179	noun	adjective	orthopedics; orthopaedics; 	the branch of medical science concerned with disorders or deformities of the spine and joints	orthopedic; orthopaedic; orthopedical; 	of or relating to or employed in orthopedics	ortopédia; 	NO_GLOSS	ortopéd; ortopédiai; 	NO_GLOSS	ortopédia	ortopédiai	DERIVATIONALLY_RELATED_FORM
413	hun	32366	53491	noun	noun	urology; urogenital medicine; 	the branch of medicine that deals with the diagnosis and treatment of disorders of the urinary tract or urogenital system	urologist; 	a specialist in urology	urológia; 	NO_GLOSS	urológus; 	NO_GLOSS	urológia	urológus	DERIVATIONALLY_RELATED_FORM
414	hun	32380	49382	noun	noun	ecology; bionomics; environmental science; 	the branch of biology concerned with the relations between organisms and their environment	ecologist; 	a biologist who studies the relation between organisms and their environment	ökológia; 	NO_GLOSS	ökológus; 	NO_GLOSS	ökológia	ökológus	DERIVATIONALLY_RELATED_FORM
415	hun	32446	48055	noun	noun	astronomy; uranology; 	the branch of physics that studies celestial bodies and the universe as a whole	astronomer; uranologist; stargazer; 	a physicist who studies astronomy	csillagászat; asztronómia; 	NO_GLOSS	csillagász; 	NO_GLOSS	csillagászat	csillagász	DERIVATIONALLY_RELATED_FORM
416	hun	32556	51833	noun	noun	speleology; spelaeology; 	the scientific study of caves	potholer; spelunker; speleologist; spelaeologist; 	a person who explores caves	szpeleológia; barlangtan; 	NO_GLOSS	barlangász; barlangkutató; szpeleológus; 	NO_GLOSS	szpeleológia	szpeleológus	DERIVATIONALLY_RELATED_FORM
417	hun	32560	49886	noun	noun	geography; geographics; 	study of the earth's surface; includes people's responses to topography and climate and soil and vegetation	geographer; 	an expert on geography	természetföldrajz; földrajz; 	NO_GLOSS	földrajztudós; 	NO_GLOSS	földrajz	földrajztudós	DERIVATIONALLY_RELATED_FORM
418	hun	32604	51985	noun	noun	psychology; psychological science; 	the science of mental life	psychologist; 	a scientist trained in psychology	pszichológia; 	NO_GLOSS	pszichológus; 	NO_GLOSS	pszichológia	pszichológus	DERIVATIONALLY_RELATED_FORM
419	hun	32631	47950	noun	noun	anthropology; 	the social science that studies the origins and social relationships of human beings	anthropologist; 	a social scientist who specializes in anthropology	antropológia; 	NO_GLOSS	antropológus; 	NO_GLOSS	antropológia	antropológus	DERIVATIONALLY_RELATED_FORM
420	hun	33200	50490	noun	noun	journalism; news media; fourth estate; 	newspapers and magazines collectively	journalist; 	a writer for newspapers and magazines	újságírás; 	NO_GLOSS	újságíró; 	NO_GLOSS	újságírás	újságíró	DERIVATIONALLY_RELATED_FORM
421	hun	33465	91161	noun	adjective	adverb; 	a word that modifies something other than a noun	adverbial; 	of or relating to or functioning as an adverb	határozószó; 	NO_GLOSS	határozói; 	NO_GLOSS	határozószó	határozói	DERIVATIONALLY_RELATED_FORM
422	hun	33710	84896	noun	adjective	legend; fable; 	a story about mythical or supernatural beings or events	fabled; legendary; 	celebrated in fable or legend	legenda; 	NO_GLOSS	legendás; híres; 	NO_GLOSS	legenda	legendás	DERIVATIONALLY_RELATED_FORM
423	hun	34312	48283	noun	noun	biography; life; life story; life history; 	an account of the series of events making up a person's life	biographer; 	someone who writes an account of a person's life	életrajz; biográfia; 	NO_GLOSS	életrajzíró; biográfus; 	NO_GLOSS	életrajz	életrajzíró	DERIVATIONALLY_RELATED_FORM
424	hun	34312	48283	noun	noun	biography; life; life story; life history; 	an account of the series of events making up a person's life	biographer; 	someone who writes an account of a person's life	életrajz; biográfia; 	NO_GLOSS	életrajzíró; biográfus; 	NO_GLOSS	biográfia	biográfus	DERIVATIONALLY_RELATED_FORM
425	hun	35516	95735	noun	verb	solution; answer; result; resolution; solvent; 	a statement that solves a problem or explains how to solve the problem	solve; work out; figure out; puzzle out; lick; work; 	find the solution to  (a problem or question) or understand the meaning of	megoldás; 	NO_GLOSS	megold; megfejt; 	NO_GLOSS	megoldás	megold	DERIVATIONALLY_RELATED_FORM
426	hun	37122	51179	noun	noun	music; 	an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner	musician; 	artist who composes or conducts music as a profession	zene; muzsika; 	NO_GLOSS	zenész; muzsikus; 	NO_GLOSS	zene	zenész	DERIVATIONALLY_RELATED_FORM
427	hun	37122	51179	noun	noun	music; 	an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner	musician; 	artist who composes or conducts music as a profession	zene; muzsika; 	NO_GLOSS	zenész; muzsikus; 	NO_GLOSS	muzsika	muzsikus	DERIVATIONALLY_RELATED_FORM
428	hun	37143	82423	noun	adjective	tune; melody; air; strain; melodic line; line; melodic phrase; 	a succession of notes forming a distinctive sequence	tuneful; melodious; 	having a musical sound; especially a pleasing tune	dallam; melódia; 	NO_GLOSS	melódikus; 	NO_GLOSS	melódia	melódikus	DERIVATIONALLY_RELATED_FORM
429	hun	37254	52784	noun	noun	song; vocal; 	a short musical composition with words	songwriter; songster; ballad maker; 	a composer of words or music for popular songs	ének; dal; 	NO_GLOSS	dalszerző; 	NO_GLOSS	dal	dalszerző	DERIVATIONALLY_RELATED_FORM
430	hun	38704	105534	noun	verb	origin; origination; inception; 	an event that is a beginning; a first part or stage of subsequent events	originate; arise; rise; develop; uprise; spring up; grow; 	come into existence; take on form or shape	eredet; kezdet; 	NO_GLOSS	fakad; ered; származik; 	NO_GLOSS	eredet	ered	DERIVATIONALLY_RELATED_FORM
431	hun	38892	81234	noun	adjective	infection; contagion; transmission; 	an incident in which an infectious disease is transmitted	catching; communicable; contagious; contractable; transmissible; transmittable; 	(of disease) capable of being transmitted by infection	ragály; fertőzés; 	NO_GLOSS	fertőző; 	NO_GLOSS	fertőzés	fertőző	DERIVATIONALLY_RELATED_FORM
432	hun	39122	39124	noun	noun	high tide; high water; highwater; 	the tide when the water is highest	low tide; low water; 	the lowest (farthest) ebb of the tide	dagály; 	NO_GLOSS	apály; 	NO_GLOSS	dagály	apály	ANTONYM
433	hun	39247	52215	noun	noun	revolution; 	a drastic and far-reaching change in ways of thinking and behaving	revolutionist; revolutionary; subversive; subverter; 	a radical supporter of political or social revolution	fordulat; forradalom; 	NO_GLOSS	forradalmár; 	NO_GLOSS	forradalom	forradalmár	DERIVATIONALLY_RELATED_FORM
434	hun	39247	93234	noun	verb	revolution; 	a drastic and far-reaching change in ways of thinking and behaving	revolutionize; revolutionise; overturn; 	change radically	fordulat; forradalom; 	NO_GLOSS	forradalmasít; 	NO_GLOSS	forradalom	forradalmasít	DERIVATIONALLY_RELATED_FORM
435	hun	39333	102750	noun	verb	rotation; revolution; gyration; 	a single complete turn (axial or orbital)	spin; spin around; whirl; reel; gyrate; 	revolve quickly and repeatedly around one's own axis	fordulat; forgás; 	NO_GLOSS	forog; 	NO_GLOSS	fordulat	forog	DERIVATIONALLY_RELATED_FORM
436	hun	39333	102750	noun	verb	rotation; revolution; gyration; 	a single complete turn (axial or orbital)	spin; spin around; whirl; reel; gyrate; 	revolve quickly and repeatedly around one's own axis	fordulat; forgás; 	NO_GLOSS	forog; 	NO_GLOSS	forgás	forog	DERIVATIONALLY_RELATED_FORM
437	hun	39827	77958	noun	adjective	triumph; 	the exultation of victory	exultant; exulting; jubilant; prideful; rejoicing; triumphal; triumphant; 	joyful and proud especially because of triumph or success	diadal; 	NO_GLOSS	diadalmas; diadalmaskodó; 	NO_GLOSS	diadal	diadalmas	DERIVATIONALLY_RELATED_FORM
438	hun	39827	77958	noun	adjective	triumph; 	the exultation of victory	exultant; exulting; jubilant; prideful; rejoicing; triumphal; triumphant; 	joyful and proud especially because of triumph or success	diadal; 	NO_GLOSS	diadalmas; diadalmaskodó; 	NO_GLOSS	diadal	diadalmaskodó	DERIVATIONALLY_RELATED_FORM
439	hun	40602	82405	noun	adjective	meat; 	the flesh of animals (including fishes and birds and snails) used as food	meaty; 	like or containing meat	hús; 	NO_GLOSS	húsos; 	NO_GLOSS	hús	húsos	DERIVATIONALLY_RELATED_FORM
440	hun	41885	76414	noun	adjective	milk; 	a white nutritious liquid secreted by mammals and used as food by human beings	milky; milklike; whitish; 	resembling milk in color or cloudiness; not clear	tej; 	NO_GLOSS	tejszerű; 	NO_GLOSS	tej	tejszerű	DERIVATIONALLY_RELATED_FORM
441	hun	42870	100784	noun	verb	organization; organisation; 	a group of people who work together	organize; organise; prepare; devise; get up; machinate; 	arrange by systematic planning and united effort	szervezet; 	NO_GLOSS	szervez; megszervez; rendez; 	NO_GLOSS	szervezet	szervez	DERIVATIONALLY_RELATED_FORM
442	hun	44140	102628	noun	verb	meeting; group meeting; 	a formally arranged gathering	meet; run into; encounter; run across; come across; see; 	come together	találkozó; megbeszélés; tárgyalás; 	NO_GLOSS	találkozik; összetalálkozik; belebotlik; 	NO_GLOSS	találkozó	találkozik	DERIVATIONALLY_RELATED_FORM
443	hun	44618	50530	noun	noun	kingdom; 	a monarchy with a king or queen as head of state	king; male monarch; rex; 	a male sovereign; ruler of a kingdom	királyság; 	NO_GLOSS	király; 	NO_GLOSS	királyság	király	DERIVATIONALLY_RELATED_FORM
444	hun	46134	76886	noun	adjective	fragment; 	a piece broken off or cut off of something else	fragmental; fragmentary; 	consisting of small disconnected parts	töredék; darab; 	NO_GLOSS	töredékes; foszlányos; 	NO_GLOSS	töredék	töredékes	DERIVATIONALLY_RELATED_FORM
445	hun	46272	88532	noun	adjective	marsh; marshland; fen; fenland; 	low-lying wet land with grassy vegetation; usually is a transition zone between land and water	boggy; marshy; miry; mucky; muddy; quaggy; sloppy; sloughy; soggy; squashy; swampy; waterlogged; 	(of soil) soft and watery	mocsár; 	NO_GLOSS	mocsaras; lápos; ingoványos; posványos; 	NO_GLOSS	mocsár	mocsaras	DERIVATIONALLY_RELATED_FORM
446	hun	46306	80801	noun	adjective	mountain; mount; 	a land mass that projects well above its surroundings; higher than a hill	mountainous; 	containing many mountains	hegy; hegység; 	NO_GLOSS	hegyes; hegyi; hegyvidéki; 	NO_GLOSS	hegy	hegyes	DERIVATIONALLY_RELATED_FORM
447	hun	46306	80801	noun	adjective	mountain; mount; 	a land mass that projects well above its surroundings; higher than a hill	mountainous; 	containing many mountains	hegy; hegység; 	NO_GLOSS	hegyes; hegyi; hegyvidéki; 	NO_GLOSS	hegy	hegyi	DERIVATIONALLY_RELATED_FORM
448	hun	46306	80801	noun	adjective	mountain; mount; 	a land mass that projects well above its surroundings; higher than a hill	mountainous; 	containing many mountains	hegy; hegység; 	NO_GLOSS	hegyes; hegyi; hegyvidéki; 	NO_GLOSS	hegy	hegyvidéki	DERIVATIONALLY_RELATED_FORM
449	hun	46306	80801	noun	adjective	mountain; mount; 	a land mass that projects well above its surroundings; higher than a hill	mountainous; 	containing many mountains	hegy; hegység; 	NO_GLOSS	hegyes; hegyi; hegyvidéki; 	NO_GLOSS	hegység	hegyes	DERIVATIONALLY_RELATED_FORM
450	hun	46306	80801	noun	adjective	mountain; mount; 	a land mass that projects well above its surroundings; higher than a hill	mountainous; 	containing many mountains	hegy; hegység; 	NO_GLOSS	hegyes; hegyi; hegyvidéki; 	NO_GLOSS	hegység	hegyi	DERIVATIONALLY_RELATED_FORM
451	hun	46568	88532	noun	adjective	swamp; swampland; 	low land that is seasonally flooded; has more woody plants than a marsh and better drainage than a bog	boggy; marshy; miry; mucky; muddy; quaggy; sloppy; sloughy; soggy; squashy; swampy; waterlogged; 	(of soil) soft and watery	mocsár; ingovány; 	NO_GLOSS	mocsaras; lápos; ingoványos; posványos; 	NO_GLOSS	mocsár	mocsaras	DERIVATIONALLY_RELATED_FORM
452	hun	46568	88532	noun	adjective	swamp; swampland; 	low land that is seasonally flooded; has more woody plants than a marsh and better drainage than a bog	boggy; marshy; miry; mucky; muddy; quaggy; sloppy; sloughy; soggy; squashy; swampy; waterlogged; 	(of soil) soft and watery	mocsár; ingovány; 	NO_GLOSS	mocsaras; lápos; ingoványos; posványos; 	NO_GLOSS	ingovány	ingoványos	DERIVATIONALLY_RELATED_FORM
453	hun	46940	105660	noun	verb	inhabitant; habitant; dweller; denizen; indweller; 	a person who inhabits a particular place	dwell; live; inhabit; 	inhabit or live in	lakó; 	NO_GLOSS	lakik; 	NO_GLOSS	lakó	lakik	DERIVATIONALLY_RELATED_FORM
