id	vocabulary_code	concept_a	concept_b	pos_a	pos_b	words_a_english	gloss_a_english	words_b_english	gloss_b_english	words_a_target	gloss_a_target	words_b_target	gloss_b_target	word_a	word_b	relation
1329	deu	33114	91255	noun	adjective	strategy; 	the branch of military science dealing with military command and the planning and conduct of a war	strategic; strategical; 	relating to or concerned with strategy	strategie; 	NO_GLOSS	strategisch; 	NO_GLOSS	strategie	strategisch	DERIVATIONALLY_RELATED_FORM
1330	deu	33200	50490	noun	noun	journalism; news media; fourth estate; 	newspapers and magazines collectively	journalist; 	a writer for newspapers and magazines	journalismus; 	NO_GLOSS	journalist; journalistin; 	NO_GLOSS	journalismus	journalist	DERIVATIONALLY_RELATED_FORM
1331	deu	33382	91162	noun	adjective	morpheme; 	minimal meaningful language unit; it cannot be divided into smaller meaningful units	morphemic; 	of or relating to morphemes	morphem; 	NO_GLOSS	morphemisch; 	NO_GLOSS	morphem	morphemisch	DERIVATIONALLY_RELATED_FORM
1332	deu	33465	91161	noun	adjective	adverb; 	a word that modifies something other than a noun	adverbial; 	of or relating to or functioning as an adverb	adverb; umstandswort; 	NO_GLOSS	adverbial; adverbiell; adverbial-; 	NO_GLOSS	adverb	adverbial	DERIVATIONALLY_RELATED_FORM
1333	deu	33465	91161	noun	adjective	adverb; 	a word that modifies something other than a noun	adverbial; 	of or relating to or functioning as an adverb	adverb; umstandswort; 	NO_GLOSS	adverbial; adverbiell; adverbial-; 	NO_GLOSS	adverb	adverbiell	DERIVATIONALLY_RELATED_FORM
1334	deu	33465	91161	noun	adjective	adverb; 	a word that modifies something other than a noun	adverbial; 	of or relating to or functioning as an adverb	adverb; umstandswort; 	NO_GLOSS	adverbial; adverbiell; adverbial-; 	NO_GLOSS	adverb	adverbial-	DERIVATIONALLY_RELATED_FORM
1335	deu	33606	52944	noun	noun	shorthand; stenography; tachygraphy; 	a method of writing rapidly	stenographer; amanuensis; shorthand typist; 	someone skilled in the transcription of speech (especially dictation)	kurzschrift; stenografie; stenographie; 	NO_GLOSS	stenograph; 	NO_GLOSS	stenografie	stenograph	DERIVATIONALLY_RELATED_FORM
1336	deu	33606	52944	noun	noun	shorthand; stenography; tachygraphy; 	a method of writing rapidly	stenographer; amanuensis; shorthand typist; 	someone skilled in the transcription of speech (especially dictation)	kurzschrift; stenografie; stenographie; 	NO_GLOSS	stenograph; 	NO_GLOSS	stenographie	stenograph	DERIVATIONALLY_RELATED_FORM
1337	deu	33710	84896	noun	adjective	legend; fable; 	a story about mythical or supernatural beings or events	fabled; legendary; 	celebrated in fable or legend	legende; 	NO_GLOSS	legendär; 	NO_GLOSS	legende	legendär	DERIVATIONALLY_RELATED_FORM
1338	deu	33765	52220	noun	noun	verse; rhyme; 	a piece of poetry	rhymer; rhymester; versifier; poetizer; poetiser; 	a writer who composes rhymes; a maker of poor verses (usually used as terms of contempt for minor or inferior poets)	reim; 	NO_GLOSS	dichterling; verseschmied; verseschmiedin; versemacher; versemacherin; reimschmied; reimschmiedin; reimemacher; reimemacherin; 	NO_GLOSS	reim	reimschmied	DERIVATIONALLY_RELATED_FORM
1339	deu	33765	52220	noun	noun	verse; rhyme; 	a piece of poetry	rhymer; rhymester; versifier; poetizer; poetiser; 	a writer who composes rhymes; a maker of poor verses (usually used as terms of contempt for minor or inferior poets)	reim; 	NO_GLOSS	dichterling; verseschmied; verseschmiedin; versemacher; versemacherin; reimschmied; reimschmiedin; reimemacher; reimemacherin; 	NO_GLOSS	reim	reimschmiedin	DERIVATIONALLY_RELATED_FORM
1340	deu	33765	52220	noun	noun	verse; rhyme; 	a piece of poetry	rhymer; rhymester; versifier; poetizer; poetiser; 	a writer who composes rhymes; a maker of poor verses (usually used as terms of contempt for minor or inferior poets)	reim; 	NO_GLOSS	dichterling; verseschmied; verseschmiedin; versemacher; versemacherin; reimschmied; reimschmiedin; reimemacher; reimemacherin; 	NO_GLOSS	reim	reimemacher	DERIVATIONALLY_RELATED_FORM
1341	deu	33765	52220	noun	noun	verse; rhyme; 	a piece of poetry	rhymer; rhymester; versifier; poetizer; poetiser; 	a writer who composes rhymes; a maker of poor verses (usually used as terms of contempt for minor or inferior poets)	reim; 	NO_GLOSS	dichterling; verseschmied; verseschmiedin; versemacher; versemacherin; reimschmied; reimschmiedin; reimemacher; reimemacherin; 	NO_GLOSS	reim	reimemacherin	DERIVATIONALLY_RELATED_FORM
1342	deu	33803	91089	noun	adjective	text; textual matter; 	the words of something written	textual; 	of or relating to or based on a text	text; 	NO_GLOSS	textuell; 	NO_GLOSS	text	textuell	DERIVATIONALLY_RELATED_FORM
1343	deu	33882	48499	noun	noun	calligraphy; penmanship; chirography; 	beautiful handwriting	calligrapher; calligraphist; 	someone skilled in penmanship	kalligraphie; schönschreibkunst; 	NO_GLOSS	schreibkünstler; schreibkünstlerin; kalligraf; kalligraph; kalligrafin; kalligraphin; 	NO_GLOSS	kalligraphie	kalligraf	DERIVATIONALLY_RELATED_FORM
1344	deu	33882	48499	noun	noun	calligraphy; penmanship; chirography; 	beautiful handwriting	calligrapher; calligraphist; 	someone skilled in penmanship	kalligraphie; schönschreibkunst; 	NO_GLOSS	schreibkünstler; schreibkünstlerin; kalligraf; kalligraph; kalligrafin; kalligraphin; 	NO_GLOSS	kalligraphie	kalligraph	DERIVATIONALLY_RELATED_FORM
1345	deu	33882	48499	noun	noun	calligraphy; penmanship; chirography; 	beautiful handwriting	calligrapher; calligraphist; 	someone skilled in penmanship	kalligraphie; schönschreibkunst; 	NO_GLOSS	schreibkünstler; schreibkünstlerin; kalligraf; kalligraph; kalligrafin; kalligraphin; 	NO_GLOSS	kalligraphie	kalligraphin	DERIVATIONALLY_RELATED_FORM
1346	deu	33913	49499	noun	noun	essay; 	an analytic or interpretive literary composition	essayist; litterateur; 	a writer of literary works	aufsatz; essay; 	NO_GLOSS	essayist; essayistin; 	NO_GLOSS	essay	essayist	DERIVATIONALLY_RELATED_FORM
1347	deu	33913	49499	noun	noun	essay; 	an analytic or interpretive literary composition	essayist; litterateur; 	a writer of literary works	aufsatz; essay; 	NO_GLOSS	essayist; essayistin; 	NO_GLOSS	essay	essayistin	DERIVATIONALLY_RELATED_FORM
1348	deu	34305	49512	noun	noun	etymology; 	a history of a word	etymologist; 	a lexicographer who specializes in etymology	etymologie; 	NO_GLOSS	etymologe; 	NO_GLOSS	etymologie	etymologe	DERIVATIONALLY_RELATED_FORM
1349	deu	34305	91721	noun	adjective	etymology; 	a history of a word	etymological; 	based on or belonging to etymology	etymologie; 	NO_GLOSS	etymologisch; 	NO_GLOSS	etymologie	etymologisch	DERIVATIONALLY_RELATED_FORM
1350	deu	34312	48283	noun	noun	biography; life; life story; life history; 	an account of the series of events making up a person's life	biographer; 	someone who writes an account of a person's life	biografie; biographie; 	NO_GLOSS	biograf; 	NO_GLOSS	biografie	biograf	DERIVATIONALLY_RELATED_FORM
1351	deu	34312	48283	noun	noun	biography; life; life story; life history; 	an account of the series of events making up a person's life	biographer; 	someone who writes an account of a person's life	biografie; biographie; 	NO_GLOSS	biograf; 	NO_GLOSS	biographie	biograf	DERIVATIONALLY_RELATED_FORM
1352	deu	34312	91893	noun	adjective	biography; life; life story; life history; 	an account of the series of events making up a person's life	biographic; biographical; 	of or relating to or being biography	biografie; biographie; 	NO_GLOSS	biographisch; biografisch; 	NO_GLOSS	biografie	biografisch	DERIVATIONALLY_RELATED_FORM
1353	deu	34312	91893	noun	adjective	biography; life; life story; life history; 	an account of the series of events making up a person's life	biographic; biographical; 	of or relating to or being biography	biografie; biographie; 	NO_GLOSS	biographisch; biografisch; 	NO_GLOSS	biographie	biographisch	DERIVATIONALLY_RELATED_FORM
1354	deu	34600	100683	noun	verb	compiler; compiling program; 	(computer science) a program that decodes instructions written in a higher order language and produces an assembly language program	compile; 	use a computer program to translate source code written in a particular programming language into computer-readable machine code that can be executed	kompiler; compiler; übersetzer; 	NO_GLOSS	kompilieren; 	NO_GLOSS	kompiler	kompilieren	DERIVATIONALLY_RELATED_FORM
1355	deu	34605	93570	noun	verb	debugger; 	a program that helps in locating and correcting programming errors	debug; 	locate and correct errors in a computer program code	debugger; 	NO_GLOSS	debuggen; 	NO_GLOSS	debugger	debuggen	DERIVATIONALLY_RELATED_FORM
1356	deu	34741	90369	noun	adjective	subject; topic; theme; 	the subject matter of a conversation or discussion	thematic; 	relating to or constituting a topic of discourse	thema; gegenstand; sache; sujet; betreff; 	NO_GLOSS	thematisch; 	NO_GLOSS	thema	thematisch	DERIVATIONALLY_RELATED_FORM
1357	deu	35259	96849	noun	verb	recommendation; testimonial; good word; 	something that recommends (or expresses commendation) of a person or thing as worthy or desirable	commend; recommend; 	express a good opinion of	anerkennungsschreiben; empfehlungsschreiben; testimonial; 	NO_GLOSS	empfehlen; 	NO_GLOSS	empfehlungsschreiben	empfehlen	DERIVATIONALLY_RELATED_FORM
1358	deu	35428	35578	noun	noun	truth; true statement; 	a true statement	falsehood; falsity; untruth; 	a false statement	wahrheit; 	NO_GLOSS	unwahrheit; 	NO_GLOSS	wahrheit	unwahrheit	ANTONYM
1359	deu	35437	97445	noun	verb	declaration; 	a statement that is emphatic and explicit (spoken or written)	declare; 	state emphatically and authoritatively	erklärung; deklaration; 	NO_GLOSS	feststellen; deklarieren; erklären; 	NO_GLOSS	erklärung	erklären	DERIVATIONALLY_RELATED_FORM
1360	deu	35516	95735	noun	verb	solution; answer; result; resolution; solvent; 	a statement that solves a problem or explains how to solve the problem	solve; work out; figure out; puzzle out; lick; work; 	find the solution to  (a problem or question) or understand the meaning of	lösung; 	NO_GLOSS	lösen; 	NO_GLOSS	lösung	lösen	DERIVATIONALLY_RELATED_FORM
1361	deu	35541	97016	noun	verb	prediction; foretelling; forecasting; prognostication; 	a statement made about the future	predict; foretell; prognosticate; call; forebode; anticipate; promise; 	make a prediction about; tell in advance	voraussage; vorhersage; prophezeiung; 	NO_GLOSS	vorhersagen; 	NO_GLOSS	vorhersage	vorhersagen	DERIVATIONALLY_RELATED_FORM
1362	deu	35578	88029	noun	adjective	falsehood; falsity; untruth; 	a false statement	false; 	not in accordance with the fact or reality or actuality	unwahrheit; 	NO_GLOSS	falsch; unwahr; 	NO_GLOSS	unwahrheit	unwahr	DERIVATIONALLY_RELATED_FORM
1363	deu	35592	96664	noun	verb	understatement; 	a statement that is restrained in ironic contrast to what might have been said	understate; minimize; minimise; downplay; 	represent as less significant or important	untertreibung; 	NO_GLOSS	untertreiben; herunterspielen; 	NO_GLOSS	untertreibung	untertreiben	DERIVATIONALLY_RELATED_FORM
1364	deu	35830	96644	noun	verb	symbol; 	an arbitrary sign (written or printed) that has acquired a conventional significance	typify; symbolize; symbolise; stand for; represent; 	express indirectly by an image, form, or model; be a symbol	symbol; zeichen; 	NO_GLOSS	darstellen; repräsentieren; symbolisieren; 	NO_GLOSS	symbol	symbolisieren	DERIVATIONALLY_RELATED_FORM
1365	deu	37044	49312	noun	noun	play; drama; dramatic play; 	a dramatic work intended for performance by actors on a stage	dramatist; playwright; 	someone who writes plays	drama; 	NO_GLOSS	bühnenautor; bühnenautorin; dramatiker; 	NO_GLOSS	drama	dramatiker	DERIVATIONALLY_RELATED_FORM
1366	deu	37044	97337	noun	verb	play; drama; dramatic play; 	a dramatic work intended for performance by actors on a stage	dramatize; dramatise; 	represent something in a dramatic manner	drama; 	NO_GLOSS	dramatisieren; 	NO_GLOSS	drama	dramatisieren	DERIVATIONALLY_RELATED_FORM
1367	deu	37122	51179	noun	noun	music; 	an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner	musician; 	artist who composes or conducts music as a profession	musik; 	NO_GLOSS	musikant; musiker; musikerin; 	NO_GLOSS	musik	musikant	DERIVATIONALLY_RELATED_FORM
1368	deu	37122	51179	noun	noun	music; 	an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner	musician; 	artist who composes or conducts music as a profession	musik; 	NO_GLOSS	musikant; musiker; musikerin; 	NO_GLOSS	musik	musiker	DERIVATIONALLY_RELATED_FORM
1369	deu	37122	51179	noun	noun	music; 	an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner	musician; 	artist who composes or conducts music as a profession	musik; 	NO_GLOSS	musikant; musiker; musikerin; 	NO_GLOSS	musik	musikerin	DERIVATIONALLY_RELATED_FORM
1370	deu	37137	80479	noun	adjective	harmony; musical harmony; 	the structure of music with respect to the composition and progression of chords	consonant; harmonic; harmonical; harmonized; harmonised; in harmony; 	involving or characterized by harmony	harmonie; 	NO_GLOSS	harmonisch; 	NO_GLOSS	harmonie	harmonisch	DERIVATIONALLY_RELATED_FORM
1371	deu	37143	82423	noun	adjective	tune; melody; air; strain; melodic line; line; melodic phrase; 	a succession of notes forming a distinctive sequence	tuneful; melodious; 	having a musical sound; especially a pleasing tune	melodie; 	NO_GLOSS	melodiös; 	NO_GLOSS	melodie	melodiös	DERIVATIONALLY_RELATED_FORM
1372	deu	37254	52784	noun	noun	song; vocal; 	a short musical composition with words	songwriter; songster; ballad maker; 	a composer of words or music for popular songs	lied; gesang; song; 	NO_GLOSS	songwriter; liedermacher; 	NO_GLOSS	lied	liedermacher	DERIVATIONALLY_RELATED_FORM
1373	deu	37254	52784	noun	noun	song; vocal; 	a short musical composition with words	songwriter; songster; ballad maker; 	a composer of words or music for popular songs	lied; gesang; song; 	NO_GLOSS	songwriter; liedermacher; 	NO_GLOSS	song	songwriter	DERIVATIONALLY_RELATED_FORM
1374	deu	37454	77059	noun	adjective	prolixity; prolixness; windiness; long-windedness; wordiness; 	boring verbosity	long-winded; tedious; verbose; windy; wordy; 	using or containing too many words	langatmigkeit; 	NO_GLOSS	langatmig; wortreich; 	NO_GLOSS	langatmigkeit	langatmig	DERIVATIONALLY_RELATED_FORM
1375	deu	37462	93780	noun	verb	abbreviation; 	a shortened form of a word or phrase	abbreviate; 	shorten	abkürzung; kurzbezeichnung; kürzel; kurzform; 	NO_GLOSS	kürzen; abkürzen; 	NO_GLOSS	abkürzung	abkürzen	DERIVATIONALLY_RELATED_FORM
1376	deu	37462	93780	noun	verb	abbreviation; 	a shortened form of a word or phrase	abbreviate; 	shorten	abkürzung; kurzbezeichnung; kürzel; kurzform; 	NO_GLOSS	kürzen; abkürzen; 	NO_GLOSS	kürzel	kürzen	DERIVATIONALLY_RELATED_FORM
1377	deu	37577	37594	noun	noun	vowel; vowel sound; 	a speech sound made with the vocal tract open	consonant; 	a speech sound that is not a vowel	vokal; selbstlaut; 	NO_GLOSS	konsonant; mitlaut; 	NO_GLOSS	selbstlaut	mitlaut	ANTONYM
1378	deu	37771	49227	noun	noun	diplomacy; diplomatic negotiations; 	negotiation between nations	diplomat; diplomatist; 	an official engaged in international negotiations	diplomatie; 	NO_GLOSS	diplomat; 	NO_GLOSS	diplomatie	diplomat	DERIVATIONALLY_RELATED_FORM
1379	deu	37771	89655	noun	adjective	diplomacy; diplomatic negotiations; 	negotiation between nations	diplomatic; 	relating to or characteristic of diplomacy	diplomatie; 	NO_GLOSS	diplomatisch; 	NO_GLOSS	diplomatie	diplomatisch	DERIVATIONALLY_RELATED_FORM
1380	deu	37809	91598	noun	adjective	dialect; idiom; accent; 	the usage or vocabulary that is characteristic of a specific group of people	dialectal; 	belonging to or characteristic of a dialect	dialekt; mundart; 	NO_GLOSS	dialektal; mundartlich; 	NO_GLOSS	dialekt	dialektal	DERIVATIONALLY_RELATED_FORM
1381	deu	37809	91598	noun	adjective	dialect; idiom; accent; 	the usage or vocabulary that is characteristic of a specific group of people	dialectal; 	belonging to or characteristic of a dialect	dialekt; mundart; 	NO_GLOSS	dialektal; mundartlich; 	NO_GLOSS	mundart	mundartlich	DERIVATIONALLY_RELATED_FORM
1382	deu	37883	89732	noun	adjective	exegesis; 	an explanation or critical interpretation (especially of the Bible)	exegetic; exegetical; 	relating to exegesis	exegese; 	NO_GLOSS	exegetisch; 	NO_GLOSS	exegese	exegetisch	DERIVATIONALLY_RELATED_FORM
1383	deu	37899	96512	noun	verb	agreement; 	the verbal act of agreeing	agree; hold; concur; concord; 	be in accord; be in agreement	vereinbarung; zustimmung; 	NO_GLOSS	übereinstimmen; zustimmen; 	NO_GLOSS	zustimmung	zustimmen	DERIVATIONALLY_RELATED_FORM
1384	deu	37955	96804	noun	verb	notification; notice; 	a request for payment	advise; notify; give notice; send word; apprise; apprize; 	inform (somebody) of something	benachrichtigung; mitteilung; 	NO_GLOSS	mitteilen; benachrichtigen; in kenntnis setzen; 	NO_GLOSS	benachrichtigung	benachrichtigen	DERIVATIONALLY_RELATED_FORM
1385	deu	37955	96804	noun	verb	notification; notice; 	a request for payment	advise; notify; give notice; send word; apprise; apprize; 	inform (somebody) of something	benachrichtigung; mitteilung; 	NO_GLOSS	mitteilen; benachrichtigen; in kenntnis setzen; 	NO_GLOSS	mitteilung	mitteilen	DERIVATIONALLY_RELATED_FORM
1386	deu	38047	97448	noun	verb	affirmation; assertion; statement; 	the act of affirming or asserting or stating something	affirm; verify; assert; avow; aver; swan; swear; 	to declare or affirm solemnly and formally as true	versicherung; zusicherung; 	NO_GLOSS	versichern; zusichern; 	NO_GLOSS	versicherung	versichern	DERIVATIONALLY_RELATED_FORM
1387	deu	38047	97448	noun	verb	affirmation; assertion; statement; 	the act of affirming or asserting or stating something	affirm; verify; assert; avow; aver; swan; swear; 	to declare or affirm solemnly and formally as true	versicherung; zusicherung; 	NO_GLOSS	versichern; zusichern; 	NO_GLOSS	zusicherung	zusichern	DERIVATIONALLY_RELATED_FORM
1388	deu	38119	96573	noun	verb	confession; 	an admission of misdeeds or faults	confess; squeal; shrive; fink; 	confess to a punishable or reprehensible deed, usually under pressure	bekenntnis; eingeständnis; geständnis; 	NO_GLOSS	gestehen; beichten; bekennen; 	NO_GLOSS	bekenntnis	bekennen	DERIVATIONALLY_RELATED_FORM
1389	deu	38145	91864	noun	adjective	anecdote; 	short account of an incident (especially a biographical one)	anecdotal; 	having the character of an anecdote	anekdote; 	NO_GLOSS	anekdotisch; 	NO_GLOSS	anekdote	anekdotisch	DERIVATIONALLY_RELATED_FORM
1390	deu	38338	85884	noun	adjective	clairvoyance; second sight; extrasensory perception; e.s.p.; esp; 	apparent power to perceive things that are not present to the senses	clairvoyant; 	perceiving things beyond the natural range of the senses	hellsehen; hellseherei; asw; 	NO_GLOSS	hellseherisch; 	NO_GLOSS	hellsehen	hellseherisch	DERIVATIONALLY_RELATED_FORM
1391	deu	38338	85884	noun	adjective	clairvoyance; second sight; extrasensory perception; e.s.p.; esp; 	apparent power to perceive things that are not present to the senses	clairvoyant; 	perceiving things beyond the natural range of the senses	hellsehen; hellseherei; asw; 	NO_GLOSS	hellseherisch; 	NO_GLOSS	hellseherei	hellseherisch	DERIVATIONALLY_RELATED_FORM
1392	deu	38563	93405	noun	verb	change; alteration; modification; 	an event that occurs when something passes from one state or phase to another	modify; 	make less severe or harsh or extreme	änderung; veränderung; wandel; modifikation; 	NO_GLOSS	ändern; abändern; modifizieren; 	NO_GLOSS	änderung	ändern	DERIVATIONALLY_RELATED_FORM
1393	deu	38589	102569	noun	verb	derailment; 	an accident in which a train runs off its track	derail; 	cause to run off the tracks	entgleisung; 	NO_GLOSS	entgleisen; 	NO_GLOSS	entgleisung	entgleisen	DERIVATIONALLY_RELATED_FORM
1394	deu	38655	79824	noun	adjective	calamity; catastrophe; disaster; tragedy; cataclysm; 	an event resulting in great loss and misfortune	black; calamitous; disastrous; fatal; fateful; 	(of events) having extremely unfortunate or dire consequences; bringing ruin	desaster; katastrophe; unglück; 	NO_GLOSS	desaströs; katastrophal; 	NO_GLOSS	desaster	desaströs	DERIVATIONALLY_RELATED_FORM
1395	deu	38655	79824	noun	adjective	calamity; catastrophe; disaster; tragedy; cataclysm; 	an event resulting in great loss and misfortune	black; calamitous; disastrous; fatal; fateful; 	(of events) having extremely unfortunate or dire consequences; bringing ruin	desaster; katastrophe; unglück; 	NO_GLOSS	desaströs; katastrophal; 	NO_GLOSS	katastrophe	katastrophal	DERIVATIONALLY_RELATED_FORM
1396	deu	38704	105534	noun	verb	origin; origination; inception; 	an event that is a beginning; a first part or stage of subsequent events	originate; arise; rise; develop; uprise; spring up; grow; 	come into existence; take on form or shape	anfang; entstehung; 	NO_GLOSS	entstehen; 	NO_GLOSS	entstehung	entstehen	DERIVATIONALLY_RELATED_FORM
1397	deu	38817	101867	noun	verb	fluctuation; 	a wave motion	fluctuate; 	cause to fluctuate or move in a wavelike pattern	schwankung; 	NO_GLOSS	schwanken; fluktuieren; 	NO_GLOSS	schwankung	schwanken	DERIVATIONALLY_RELATED_FORM
1398	deu	39081	80770	noun	adjective	squeak; 	a short high-pitched noise	screaky; screechy; squeaking; squeaky; squealing; 	having or making a high-pitched sound such as that made by a mouse or a rusty hinge	gequieke; gequietsche; knarren; piepsen; quietschen; 	NO_GLOSS	quietschend; 	NO_GLOSS	quietschen	quietschend	DERIVATIONALLY_RELATED_FORM
1399	deu	39247	52215	noun	noun	revolution; 	a drastic and far-reaching change in ways of thinking and behaving	revolutionist; revolutionary; subversive; subverter; 	a radical supporter of political or social revolution	revolution; 	NO_GLOSS	revolutionär; 	NO_GLOSS	revolution	revolutionär	DERIVATIONALLY_RELATED_FORM
1400	deu	39247	93234	noun	verb	revolution; 	a drastic and far-reaching change in ways of thinking and behaving	revolutionize; revolutionise; overturn; 	change radically	revolution; 	NO_GLOSS	revolutionieren; 	NO_GLOSS	revolution	revolutionieren	DERIVATIONALLY_RELATED_FORM
1401	deu	39295	94033	noun	verb	mutilation; 	an injury that deprives you of a limb or other important body part	mutilate; mangle; cut up; 	destroy or injure severely	verstümmelung; 	NO_GLOSS	verstümmeln; zerfleischen; 	NO_GLOSS	verstümmelung	verstümmeln	DERIVATIONALLY_RELATED_FORM
1402	deu	39314	92890	noun	verb	fertilization; fertilisation; fecundation; impregnation; 	creation by the physical union of male and female gametes; of sperm and ova in an animal or pollen and ovule in a plant	inseminate; fecundate; fertilize; fertilise; 	introduce semen into (a female)	befruchtung; 	NO_GLOSS	besamen; befruchten; 	NO_GLOSS	befruchtung	befruchten	DERIVATIONALLY_RELATED_FORM
1403	deu	39603	80402	noun	adjective	homesickness; 	a longing to return home	homesick; nostalgic; 	unhappy at being away and longing for familiar things or persons	heimweh; nostalgie; 	NO_GLOSS	nostalgisch; 	NO_GLOSS	nostalgie	nostalgisch	DERIVATIONALLY_RELATED_FORM
1404	deu	39640	50912	noun	noun	masochism; 	sexual pleasure obtained from receiving punishment (physical or psychological)	masochist; 	someone who obtains pleasure from receiving punishment	masochismus; 	NO_GLOSS	masochist; 	NO_GLOSS	masochismus	masochist	DERIVATIONALLY_RELATED_FORM
1405	deu	39692	82156	noun	adjective	abhorrence; abomination; detestation; execration; loathing; odium; 	hate coupled with disgust	abominable; detestable; execrable; odious; 	unequivocally detestable	abscheu; ekel; 	NO_GLOSS	verabscheuungswürdig; verhasst; abscheulich; 	NO_GLOSS	abscheu	abscheulich	DERIVATIONALLY_RELATED_FORM
1406	deu	39824	81585	noun	adjective	joy; joyousness; joyfulness; 	the emotion of great happiness	joyful; 	full of or producing joy	freude; 	NO_GLOSS	freudig; erfreulich; erfreut; 	NO_GLOSS	freude	freudig	DERIVATIONALLY_RELATED_FORM
1407	deu	39826	96734	noun	verb	exultation; jubilance; jubilancy; jubilation; 	a feeling of extreme joy	exuberate; exult; rejoice; triumph; jubilate; 	to express great joy	jubel; 	NO_GLOSS	jubeln; jauchzen; 	NO_GLOSS	jubel	jubeln	DERIVATIONALLY_RELATED_FORM
1408	deu	39881	80855	noun	adjective	helplessness; 	a feeling of being unable to manage	helpless; lost; 	unable to function; without help	hilflosigkeit; 	NO_GLOSS	hilflos; 	NO_GLOSS	hilflosigkeit	hilflos	DERIVATIONALLY_RELATED_FORM
1409	deu	39894	101503	noun	verb	disappointment; letdown; 	a feeling of dissatisfaction that results when your expectations are not realized	disappoint; let down; 	fail to meet the hopes or expectations of	enttäuschung; 	NO_GLOSS	enttäuschen; im stich lassen; 	NO_GLOSS	enttäuschung	enttäuschen	DERIVATIONALLY_RELATED_FORM
1410	deu	39904	49142	noun	noun	defeatism; 	acceptance of the inevitability of defeat	defeatist; negativist; 	someone who is resigned to defeat without offering positive suggestions	defätismus; miesmacherei; 	NO_GLOSS	defätist; 	NO_GLOSS	defätismus	defätist	DERIVATIONALLY_RELATED_FORM
1411	deu	39957	78760	noun	adjective	temper; mood; humor; humour; 	a characteristic (habitual or relatively temporary) state of feeling	moody; temperamental; 	subject to sharply varying moods	laune; humor; stimmung; gemüt; 	NO_GLOSS	launisch; 	NO_GLOSS	laune	launisch	DERIVATIONALLY_RELATED_FORM
1412	deu	40054	49218	noun	noun	nutriment; nourishment; nutrition; sustenance; aliment; alimentation; victuals; 	a source of materials to nourish the body	dietician; dietitian; nutritionist; 	a specialist in the study of nutrition	ernährung; nahrung; nutrition; 	NO_GLOSS	ernährungsberater; ernährungsberaterin; ernährungswissenschaftler; ernährungswissenschaftlerin; 	NO_GLOSS	ernährung	ernährungsberater	DERIVATIONALLY_RELATED_FORM
1413	deu	40054	49218	noun	noun	nutriment; nourishment; nutrition; sustenance; aliment; alimentation; victuals; 	a source of materials to nourish the body	dietician; dietitian; nutritionist; 	a specialist in the study of nutrition	ernährung; nahrung; nutrition; 	NO_GLOSS	ernährungsberater; ernährungsberaterin; ernährungswissenschaftler; ernährungswissenschaftlerin; 	NO_GLOSS	ernährung	ernährungsberaterin	DERIVATIONALLY_RELATED_FORM
1414	deu	40054	49218	noun	noun	nutriment; nourishment; nutrition; sustenance; aliment; alimentation; victuals; 	a source of materials to nourish the body	dietician; dietitian; nutritionist; 	a specialist in the study of nutrition	ernährung; nahrung; nutrition; 	NO_GLOSS	ernährungsberater; ernährungsberaterin; ernährungswissenschaftler; ernährungswissenschaftlerin; 	NO_GLOSS	ernährung	ernährungswissenschaftler	DERIVATIONALLY_RELATED_FORM
1415	deu	40054	49218	noun	noun	nutriment; nourishment; nutrition; sustenance; aliment; alimentation; victuals; 	a source of materials to nourish the body	dietician; dietitian; nutritionist; 	a specialist in the study of nutrition	ernährung; nahrung; nutrition; 	NO_GLOSS	ernährungsberater; ernährungsberaterin; ernährungswissenschaftler; ernährungswissenschaftlerin; 	NO_GLOSS	ernährung	ernährungswissenschaftlerin	DERIVATIONALLY_RELATED_FORM
1416	deu	40602	82405	noun	adjective	meat; 	the flesh of animals (including fishes and birds and snails) used as food	meaty; 	like or containing meat	fleisch; 	NO_GLOSS	fleischig; 	NO_GLOSS	fleisch	fleischig	DERIVATIONALLY_RELATED_FORM
1417	deu	41663	103474	noun	verb	flavorer; flavourer; flavoring; flavouring; seasoner; seasoning; 	something added to food primarily for the savor it imparts	season; flavor; flavour; 	lend flavor to	gewürz; würze; 	NO_GLOSS	würzen; 	NO_GLOSS	würze	würzen	DERIVATIONALLY_RELATED_FORM
1418	deu	41989	103490	noun	verb	sweetening; sweetener; 	something added to foods to make them taste sweeter	sweeten; dulcify; edulcorate; dulcorate; 	make sweeter in taste	süßstoff; 	NO_GLOSS	süßen; 	NO_GLOSS	süßstoff	süßen	DERIVATIONALLY_RELATED_FORM
1419	deu	42171	80454	noun	adjective	alcohol; alcoholic beverage; intoxicant; inebriant; 	a liquor or brew containing alcohol as the active agent	alcoholic; 	characteristic of or containing alcohol	alkohol; 	NO_GLOSS	alkoholisch; 	NO_GLOSS	alkohol	alkoholisch	DERIVATIONALLY_RELATED_FORM
1420	deu	42675	90264	noun	adjective	society; 	an extended social group having a distinctive cultural and economic organization	social; societal; 	relating to human society and its members	gesellschaft; 	NO_GLOSS	sozial; sozial-; gesellschaftlich; 	NO_GLOSS	gesellschaft	gesellschaftlich	DERIVATIONALLY_RELATED_FORM
