id	vocabulary_code	concept_a	concept_b	pos_a	pos_b	words_a_english	gloss_a_english	words_b_english	gloss_b_english	words_a_target	gloss_a_target	words_b_target	gloss_b_target	word_a	word_b	relation
1007	rus	19486	84111	noun	adjective	lace; 	a delicate decorative fabric woven in an open web of symmetrical patterns	lacy; lacelike; 	made of or resembling lace	кружево; 	NO_GLOSS	кружевной; 	NO_GLOSS	кружево	кружевной	DERIVATIONALLY_RELATED_FORM
1008	rus	19927	91091	noun	adjective	magnet; 	(physics) a device that attracts iron and produces a magnetic field	magnetic; 	of or relating to or caused by magnetism	магнит; 	NO_GLOSS	магнитный; 	NO_GLOSS	магнит	магнитный	DERIVATIONALLY_RELATED_FORM
1009	rus	20100	86316	noun	adjective	maze; labyrinth; 	complex system of paths or tunnels in which it is easy to get lost	labyrinthine; labyrinthian; mazy; 	resembling a labyrinth in form or complexity	лабиринт; 	NO_GLOSS	лабиринтообразный; 	NO_GLOSS	лабиринт	лабиринтообразный	DERIVATIONALLY_RELATED_FORM
1010	rus	20118	82407	noun	adjective	mechanism; 	device consisting of a piece of machinery; has moving parts that perform some function	mechanical; 	using (or as if using) mechanisms or tools or devices	механизм; 	NO_GLOSS	механический; 	NO_GLOSS	механизм	механический	DERIVATIONALLY_RELATED_FORM
1011	rus	20636	51322	noun	noun	novel; 	a printed and bound book that is an extended work of fiction	novelist; 	one who writes novels	роман; повесть; новелла; 	NO_GLOSS	романист; 	NO_GLOSS	роман	романист	DERIVATIONALLY_RELATED_FORM
1012	rus	20759	51433	noun	noun	organ; pipe organ; 	wind instrument whose sound is produced by means of pipes arranged in sets supplied with air from a bellows and controlled from a large complex musical keyboard	organist; 	a person who plays an organ	орган; 	NO_GLOSS	органист; 	NO_GLOSS	орган	органист	DERIVATIONALLY_RELATED_FORM
1013	rus	20968	51512	noun	noun	parachute; chute; 	rescue equipment consisting of a device that fills with air and retards your fall	parachutist; parachuter; parachute jumper; 	a person who jumps from aircraft using a parachute	парашют; 	NO_GLOSS	парашютист; парашютистка; 	NO_GLOSS	парашют	парашютист	DERIVATIONALLY_RELATED_FORM
1014	rus	20968	51512	noun	noun	parachute; chute; 	rescue equipment consisting of a device that fills with air and retards your fall	parachutist; parachuter; parachute jumper; 	a person who jumps from aircraft using a parachute	парашют; 	NO_GLOSS	парашютист; парашютистка; 	NO_GLOSS	парашют	парашютистка	DERIVATIONALLY_RELATED_FORM
1015	rus	21186	90535	noun	adjective	photograph; photo; exposure; pic; 	a picture of a person or scene in the form of a print or transparent slide; recorded by a camera on light-sensitive material	photographic; 	relating to photography or obtained by using photography	фотография; фото; фотокарточка; снимок; 	NO_GLOSS	фотографический; 	NO_GLOSS	фотография	фотографический	DERIVATIONALLY_RELATED_FORM
1016	rus	21200	51677	noun	noun	piano; pianoforte; forte-piano; 	a stringed instrument that is played by depressing keys that cause hammers to strike tuned strings and produce sounds	pianist; piano player; 	a person who plays the piano	пианино; рояль; фортепиано; 	NO_GLOSS	пианист; 	NO_GLOSS	пианино	пианист	DERIVATIONALLY_RELATED_FORM
1017	rus	21694	90172	noun	adjective	prosthesis; prosthetic device; 	corrective consisting of a replacement for a part of the body	prosthetic; 	relating to or serving as a prosthesis	протез; 	NO_GLOSS	протезный; 	NO_GLOSS	протез	протезный	DERIVATIONALLY_RELATED_FORM
1018	rus	21752	52011	noun	noun	puppet; marionette; 	a small figure of a person operated from above with strings by a puppeteer	puppeteer; 	one who operates puppets or marionettes	марионетка; кукла; 	NO_GLOSS	кукловод; кукольник; 	NO_GLOSS	кукла	кукловод	DERIVATIONALLY_RELATED_FORM
1019	rus	21752	52011	noun	noun	puppet; marionette; 	a small figure of a person operated from above with strings by a puppeteer	puppeteer; 	one who operates puppets or marionettes	марионетка; кукла; 	NO_GLOSS	кукловод; кукольник; 	NO_GLOSS	кукла	кукольник	DERIVATIONALLY_RELATED_FORM
1020	rus	22459	101407	noun	verb	scarecrow; straw man; strawman; bird-scarer; scarer; 	an effigy in the shape of a man to frighten birds away from seeds	frighten; fright; scare; affright; 	cause fear in	пугало; чучело; страшила; 	NO_GLOSS	пугать; испугать; напугать; 	NO_GLOSS	пугало	пугать	DERIVATIONALLY_RELATED_FORM
1021	rus	24394	102267	noun	verb	transportation system; transportation; transit; 	a facility consisting of the means and equipment necessary for the movement of passengers or goods	transport; 	move something or somebody around; usually over long distances	перевозка; транзит; 	NO_GLOSS	перевозить; перевезти; 	NO_GLOSS	перевозка	перевозить	DERIVATIONALLY_RELATED_FORM
1022	rus	25333	83769	noun	adjective	patience; forbearance; longanimity; 	good-natured tolerance of delay or incompetence	patient; 	enduring trying circumstances with even temper or characterized by such endurance	терпение; терпеливость; 	NO_GLOSS	терпеливый; 	NO_GLOSS	терпеливость	терпеливый	DERIVATIONALLY_RELATED_FORM
1023	rus	25553	74833	noun	adjective	charisma; personal appeal; personal magnetism; 	a personal attractiveness or interestingness that enables you to influence others	charismatic; magnetic; 	possessing an extraordinary ability to attract	харизма; обаяние; шарм; очарование; 	NO_GLOSS	харизматический; 	NO_GLOSS	харизма	харизматический	DERIVATIONALLY_RELATED_FORM
1024	rus	25636	76567	noun	adjective	clearness; clarity; uncloudedness; 	the quality of clear water	clear; 	free from clouds or mist or haze	ясность; 	NO_GLOSS	ясный; явный; понятный; чёткий; 	NO_GLOSS	ясность	ясный	DERIVATIONALLY_RELATED_FORM
1025	rus	25638	83074	noun	adjective	transparency; transparence; transparentness; 	the quality of being clear and transparent	transparent; 	easily understood or seen through (because of a lack of subtlety)	прозрачность; транспарентность; 	NO_GLOSS	прозрачный; ясный; очевидный; 	NO_GLOSS	прозрачность	прозрачный	DERIVATIONALLY_RELATED_FORM
1026	rus	25638	87734	noun	adjective	transparency; transparence; transparentness; 	the quality of being clear and transparent	diaphanous; filmy; gauzy; gauze-like; gossamer; see-through; sheer; transparent; vaporous; vapourous; cobwebby; 	so thin as to transmit light	прозрачность; транспарентность; 	NO_GLOSS	прозрачный; 	NO_GLOSS	прозрачность	прозрачный	DERIVATIONALLY_RELATED_FORM
1027	rus	25656	78458	noun	adjective	dullness; bluntness; 	without sharpness or clearness of edge or point	blunt; 	used of a knife or other blade; not sharp	затупление; туповатость; 	NO_GLOSS	тупой; 	NO_GLOSS	туповатость	тупой	DERIVATIONALLY_RELATED_FORM
1028	rus	25689	76829	noun	adjective	compatibility; 	capability of existing or performing in harmonious or congenial combination	compatible; 	able to exist and perform in harmonious or agreeable combination	совместимость; 	NO_GLOSS	совместимый; сочетаемый; 	NO_GLOSS	совместимость	совместимый	DERIVATIONALLY_RELATED_FORM
1029	rus	25798	73784	noun	adjective	absoluteness; 	the quality of being absolute	absolute; 	perfect or complete or pure	абсолютность; 	NO_GLOSS	абсолютный; совершенный; 	NO_GLOSS	абсолютность	абсолютный	DERIVATIONALLY_RELATED_FORM
1030	rus	25821	75568	noun	adjective	identity; identicalness; indistinguishability; 	exact sameness	identical; monovular; 	(of twins) derived from a single egg or ovum	тождественность; идентичность; 	NO_GLOSS	идентичный; однояйцевый; 	NO_GLOSS	идентичность	идентичный	DERIVATIONALLY_RELATED_FORM
1031	rus	25845	25867	noun	noun	equality; 	the quality of being the same in quantity or measure or value or status	inequality; 	lack of equality	равноправие; равенство; 	NO_GLOSS	неравенство; 	NO_GLOSS	равенство	неравенство	ANTONYM
1032	rus	25851	95804	noun	verb	difference; 	the quality of being unlike or dissimilar	distinguish; separate; differentiate; secern; secernate; severalize; severalise; tell; tell apart; 	mark as different	различие; отличие; разница; 	NO_GLOSS	различать; различить; 	NO_GLOSS	различие	различать	DERIVATIONALLY_RELATED_FORM
1033	rus	25851	95804	noun	verb	difference; 	the quality of being unlike or dissimilar	distinguish; separate; differentiate; secern; secernate; severalize; severalise; tell; tell apart; 	mark as different	различие; отличие; разница; 	NO_GLOSS	различать; различить; 	NO_GLOSS	различие	различить	DERIVATIONALLY_RELATED_FORM
1034	rus	25863	85635	noun	adjective	diverseness; diversity; multifariousness; variety; 	noticeable heterogeneity	diverse; various; 	distinctly dissimilar or unlike	разнообразие; 	NO_GLOSS	разный; различный; 	NO_GLOSS	разнообразие	разный	DERIVATIONALLY_RELATED_FORM
1035	rus	25889	81866	noun	adjective	likelihood; likeliness; 	the probability of a specified outcome	probable; likely; 	likely but not certain to be or become true or real	вероятность; 	NO_GLOSS	правдоподобный; вероятный; возможный; 	NO_GLOSS	вероятность	вероятный	DERIVATIONALLY_RELATED_FORM
1036	rus	26115	77530	noun	adjective	exactness; exactitude; 	the quality of being exact	accurate; exact; precise; 	(of ideas, images, representations, expressions) characterized by perfect conformity to fact or truth ; strictly correct	точность; 	NO_GLOSS	точный; 	NO_GLOSS	точность	точный	DERIVATIONALLY_RELATED_FORM
1037	rus	25918	76752	noun	adjective	singularity; uniqueness; 	the quality of being one of a kind	singular; 	being a single and separate person or thing	единственность; уникальность; однозначность; 	NO_GLOSS	единственный; 	NO_GLOSS	единственность	единственный	DERIVATIONALLY_RELATED_FORM
1038	rus	25918	86578	noun	adjective	singularity; uniqueness; 	the quality of being one of a kind	singular; unique; 	the single one of its kind	единственность; уникальность; однозначность; 	NO_GLOSS	уникальный; исключительный; единственный; 	NO_GLOSS	единственность	единственный	DERIVATIONALLY_RELATED_FORM
1039	rus	25918	86578	noun	adjective	singularity; uniqueness; 	the quality of being one of a kind	singular; unique; 	the single one of its kind	единственность; уникальность; однозначность; 	NO_GLOSS	уникальный; исключительный; единственный; 	NO_GLOSS	уникальность	уникальный	DERIVATIONALLY_RELATED_FORM
1040	rus	25930	86305	noun	adjective	complexity; complexness; 	the quality of being intricate and compounded	complex; 	complicated in structure; consisting of interconnected parts	сложность; 	NO_GLOSS	сложный; 	NO_GLOSS	сложность	сложный	DERIVATIONALLY_RELATED_FORM
1041	rus	25989	85802	noun	adjective	steadiness; firmness; 	the quality of being steady or securely and immovably fixed in place	steady; 	securely in position; not shaky	устойчивость; 	NO_GLOSS	устойчивый; 	NO_GLOSS	устойчивость	устойчивый	DERIVATIONALLY_RELATED_FORM
1042	rus	26012	80213	noun	adjective	authenticity; genuineness; legitimacy; 	undisputed credibility	genuine; echt; 	not fake or counterfeit	подлинность; достоверность; аутентичность; 	NO_GLOSS	подлинный; настоящий; истинный; 	NO_GLOSS	подлинность	подлинный	DERIVATIONALLY_RELATED_FORM
1043	rus	26171	78212	noun	adjective	magnificence; brilliance; splendor; splendour; grandeur; grandness; 	the quality of being magnificent or splendid or grand	distinguished; grand; imposing; magisterial; 	used of a person's appearance or behavior; befitting an eminent person	великолепие; 	NO_GLOSS	великий; 	NO_GLOSS	великолепие	великий	DERIVATIONALLY_RELATED_FORM
1044	rus	26171	81139	noun	adjective	magnificence; brilliance; splendor; splendour; grandeur; grandness; 	the quality of being magnificent or splendid or grand	brilliant; glorious; magnificent; splendid; 	characterized by grandeur	великолепие; 	NO_GLOSS	великолепный; 	NO_GLOSS	великолепие	великолепный	DERIVATIONALLY_RELATED_FORM
1045	rus	26171	83416	noun	adjective	magnificence; brilliance; splendor; splendour; grandeur; grandness; 	the quality of being magnificent or splendid or grand	fantastic; grand; howling; marvelous; marvellous; rattling; terrific; tremendous; wonderful; wondrous; 	extraordinarily good; used especially as intensifiers	великолепие; 	NO_GLOSS	изумительный; чудесный; удивительный; великолепный; превосходный; 	NO_GLOSS	великолепие	великолепный	DERIVATIONALLY_RELATED_FORM
1046	rus	26184	76374	noun	adjective	coarseness; commonness; grossness; vulgarity; vulgarism; raunch; 	the quality of lacking taste and refinement	lewd; obscene; raunchy; salacious; 	suggestive of or tending to moral looseness	вульгарность; пошлость; 	NO_GLOSS	непристойный; неприличный; пошлый; развратный; вульгарный; 	NO_GLOSS	вульгарность	вульгарный	DERIVATIONALLY_RELATED_FORM
1047	rus	26184	76374	noun	adjective	coarseness; commonness; grossness; vulgarity; vulgarism; raunch; 	the quality of lacking taste and refinement	lewd; obscene; raunchy; salacious; 	suggestive of or tending to moral looseness	вульгарность; пошлость; 	NO_GLOSS	непристойный; неприличный; пошлый; развратный; вульгарный; 	NO_GLOSS	пошлость	пошлый	DERIVATIONALLY_RELATED_FORM
1048	rus	26248	88323	noun	adjective	ferociousness; brutality; viciousness; savagery; 	the trait of extreme cruelty	ferocious; fierce; furious; savage; 	marked by extreme and violent energy	свирепость; зверство; жестокость; 	NO_GLOSS	свирепый; лютый; неистовый; 	NO_GLOSS	свирепость	свирепый	DERIVATIONALLY_RELATED_FORM
1049	rus	26260	51654	noun	noun	altruism; selflessness; 	the quality of unselfish concern for the welfare of others	philanthropist; altruist; 	someone who makes charitable donations intended to increase human well-being	альтруизм; 	NO_GLOSS	альтруист; альтруистка; 	NO_GLOSS	альтруизм	альтруист	DERIVATIONALLY_RELATED_FORM
1050	rus	26260	51654	noun	noun	altruism; selflessness; 	the quality of unselfish concern for the welfare of others	philanthropist; altruist; 	someone who makes charitable donations intended to increase human well-being	альтруизм; 	NO_GLOSS	альтруист; альтруистка; 	NO_GLOSS	альтруизм	альтруистка	DERIVATIONALLY_RELATED_FORM
1051	rus	26270	85825	noun	adjective	self-love; narcism; narcissism; 	an exceptional interest in and admiration for yourself	egotistic; egotistical; narcissistic; self-loving; 	characteristic of those having an inflated idea of their own importance	нарциссизм; самовлюблённость; самолюбование; 	NO_GLOSS	нарциссический; 	NO_GLOSS	нарциссизм	нарциссический	DERIVATIONALLY_RELATED_FORM
1052	rus	26271	51413	noun	noun	opportunism; self-interest; self-seeking; expedience; 	taking advantage of opportunities without regard for the consequences for others	opportunist; self-seeker; 	a person who places expediency above principle	оппортунизм; 	NO_GLOSS	оппортунист; 	NO_GLOSS	оппортунизм	оппортунист	DERIVATIONALLY_RELATED_FORM
1053	rus	26303	87577	noun	adjective	tact; tactfulness; 	consideration in dealing with others and avoiding giving offence	tactful; 	having or showing a sense of what is fitting and considerate in dealing with others	такт; тактичность; 	NO_GLOSS	тактичный; дипломатичный; 	NO_GLOSS	такт	тактичный	DERIVATIONALLY_RELATED_FORM
1054	rus	26303	87577	noun	adjective	tact; tactfulness; 	consideration in dealing with others and avoiding giving offence	tactful; 	having or showing a sense of what is fitting and considerate in dealing with others	такт; тактичность; 	NO_GLOSS	тактичный; дипломатичный; 	NO_GLOSS	тактичность	тактичный	DERIVATIONALLY_RELATED_FORM
1055	rus	26331	88334	noun	adjective	virtue; 	a particular moral excellence	virtuous; 	morally excellent	добродетель; целомудрие; 	NO_GLOSS	добродетельный; целомудренный; 	NO_GLOSS	добродетель	добродетельный	DERIVATIONALLY_RELATED_FORM
1056	rus	26331	88334	noun	adjective	virtue; 	a particular moral excellence	virtuous; 	morally excellent	добродетель; целомудрие; 	NO_GLOSS	добродетельный; целомудренный; 	NO_GLOSS	целомудрие	целомудренный	DERIVATIONALLY_RELATED_FORM
1057	rus	26393	74144	noun	adjective	audacity; audaciousness; temerity; 	fearless daring	audacious; daring; venturesome; venturous; 	disposed to venture or take risks	бесстрашие; 	NO_GLOSS	отважный; смелый; бесстрашный; 	NO_GLOSS	бесстрашие	бесстрашный	DERIVATIONALLY_RELATED_FORM
1058	rus	26393	75335	noun	adjective	audacity; audaciousness; temerity; 	fearless daring	audacious; brave; dauntless; fearless; intrepid; unfearing; 	invulnerable to fear or intimidation	бесстрашие; 	NO_GLOSS	бесстрашный; отважный; 	NO_GLOSS	бесстрашие	бесстрашный	DERIVATIONALLY_RELATED_FORM
1059	rus	26414	79683	noun	adjective	intransigency; intransigence; 	the trait of being intransigent; stubbornly refusing to compromise	adamant; adamantine; inexorable; intransigent; 	impervious to pleas, persuasion, requests, reason	непримиримость; непреклонность; бескомпромиссность; 	NO_GLOSS	непреклонный; непримиримый; 	NO_GLOSS	непримиримость	непримиримый	DERIVATIONALLY_RELATED_FORM
1060	rus	26414	79683	noun	adjective	intransigency; intransigence; 	the trait of being intransigent; stubbornly refusing to compromise	adamant; adamantine; inexorable; intransigent; 	impervious to pleas, persuasion, requests, reason	непримиримость; непреклонность; бескомпромиссность; 	NO_GLOSS	непреклонный; непримиримый; 	NO_GLOSS	непреклонность	непреклонный	DERIVATIONALLY_RELATED_FORM
1061	rus	26419	85274	noun	adjective	doggedness; perseverance; persistence; persistency; tenacity; tenaciousness; pertinacity; 	persistent determination	retentive; recollective; long; tenacious; 	good at remembering	цепкость; упорство; выдержка; настойчивость; 	NO_GLOSS	крепкий; цепкий; 	NO_GLOSS	цепкость	цепкий	DERIVATIONALLY_RELATED_FORM
1062	rus	26419	87247	noun	adjective	doggedness; perseverance; persistence; persistency; tenacity; tenaciousness; pertinacity; 	persistent determination	dogged; dour; pertinacious; tenacious; unyielding; 	stubbornly unyielding	цепкость; упорство; выдержка; настойчивость; 	NO_GLOSS	упрямый; упорный; настойчивый; 	NO_GLOSS	настойчивость	настойчивый	DERIVATIONALLY_RELATED_FORM
1063	rus	26420	78858	noun	adjective	indefatigability; indefatigableness; tirelessness; 	tireless determination	indefatigable; tireless; unflagging; unwearying; 	showing sustained enthusiastic action with unflagging vitality	неутомимость; 	NO_GLOSS	неутомимый; неустанный; упорный; 	NO_GLOSS	неутомимость	неутомимый	DERIVATIONALLY_RELATED_FORM
1064	rus	26483	26493	noun	noun	fidelity; faithfulness; 	the quality of being faithful	infidelity; unfaithfulness; 	the quality of being unfaithful	верность; преданность; 	NO_GLOSS	неверность; 	NO_GLOSS	верность	неверность	ANTONYM
1065	rus	26489	51570	noun	noun	patriotism; nationalism; 	love of country and willingness to sacrifice for it	patriot; nationalist; 	one who loves and defends his or her country	патриотизм; 	NO_GLOSS	патриот; 	NO_GLOSS	патриотизм	патриот	DERIVATIONALLY_RELATED_FORM
1066	rus	26611	82637	noun	adjective	modesty; modestness; 	freedom from vanity or conceit	modest; 	marked by simplicity; having a humble opinion of yourself	скромность; сдержанность; 	NO_GLOSS	скромный; 	NO_GLOSS	скромность	скромный	DERIVATIONALLY_RELATED_FORM
1067	rus	26673	26681	noun	noun	courtesy; good manners; 	a courteous manner	discourtesy; rudeness; 	a manner that is rude and insulting	вежливость; учтивость; обходительность; 	NO_GLOSS	грубость; невежливость; 	NO_GLOSS	вежливость	невежливость	ANTONYM
1068	rus	26719	104064	noun	verb	inheritance; hereditary pattern; 	(genetics) attributes acquired via biological heredity from the parents	inherit; 	receive by genetic transmission	наследование; 	NO_GLOSS	наследовать; унаследовать; 	NO_GLOSS	наследование	наследовать	DERIVATIONALLY_RELATED_FORM
1069	rus	26741	83199	noun	adjective	newness; 	the quality of being new; the opposite of oldness	new; 	not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered	новизна; 	NO_GLOSS	новый; 	NO_GLOSS	новизна	новый	DERIVATIONALLY_RELATED_FORM
1070	rus	27017	76258	noun	adjective	lividness; lividity; luridness; paleness; pallidness; pallor; wanness; achromasia; 	unnatural lack of color in the skin (as from bruising or sickness or emotional distress)	lurid; 	ghastly pale	бледность; 	NO_GLOSS	мертвенно-бледный; бледный; 	NO_GLOSS	бледность	бледный	DERIVATIONALLY_RELATED_FORM
1071	rus	27083	82109	noun	adjective	volume; loudness; intensity; 	the magnitude of sound (usually in a specified direction)	loud; 	characterized by or producing sound of great volume or intensity	громкость; 	NO_GLOSS	громкий; 	NO_GLOSS	громкость	громкий	DERIVATIONALLY_RELATED_FORM
1072	rus	27102	79980	noun	adjective	brininess; salinity; 	the relative proportion of salt in a solution	saline; 	containing salt	солёность; 	NO_GLOSS	соляной; солевой; солёный; 	NO_GLOSS	солёность	солёный	DERIVATIONALLY_RELATED_FORM
1073	rus	27104	73899	noun	adjective	sourness; sour; acidity; 	the property of being acidic	acid; 	having the characteristics of an acid	кислотность; 	NO_GLOSS	кислотный; 	NO_GLOSS	кислотность	кислотный	DERIVATIONALLY_RELATED_FORM
1074	rus	27179	82304	noun	adjective	maleness; masculinity; 	the properties characteristic of the male sex	masculine; 	associated with men and not with women	мужественность; 	NO_GLOSS	мужской; мужеподобный; маскулинный; мужественный; 	NO_GLOSS	мужественность	мужественный	DERIVATIONALLY_RELATED_FORM
1075	rus	27225	88344	noun	adjective	visibility; visibleness; 	quality or fact or degree of being visible; perceptible by the eye or obvious to the eye	visible; seeable; 	capable of being seen; or open to easy view	видимость; 	NO_GLOSS	видимый; 	NO_GLOSS	видимость	видимый	DERIVATIONALLY_RELATED_FORM
1076	rus	27282	80616	noun	adjective	lightness; weightlessness; 	the property of being comparatively small in weight	weightless; 	having little or no weight or apparent gravitational pull; light	невесомость; 	NO_GLOSS	невесомый; 	NO_GLOSS	невесомость	невесомый	DERIVATIONALLY_RELATED_FORM
1077	rus	27290	87214	noun	adjective	brawn; brawniness; muscle; muscularity; sinew; heftiness; 	possessing muscular strength	brawny; hefty; muscular; powerful; sinewy; 	(of a person) possessing physical strength and weight; rugged and powerful	мускул; сила; 	NO_GLOSS	мускулистый; сильный; 	NO_GLOSS	мускул	мускулистый	DERIVATIONALLY_RELATED_FORM
1078	rus	27290	87214	noun	adjective	brawn; brawniness; muscle; muscularity; sinew; heftiness; 	possessing muscular strength	brawny; hefty; muscular; powerful; sinewy; 	(of a person) possessing physical strength and weight; rugged and powerful	мускул; сила; 	NO_GLOSS	мускулистый; сильный; 	NO_GLOSS	сила	сильный	DERIVATIONALLY_RELATED_FORM
1079	rus	27292	78860	noun	adjective	vigor; vigour; dynamism; heartiness; 	active strength of body or mind	vigorous; 	characterized by forceful and energetic action or activity	сила; энергия; 	NO_GLOSS	сильный; энергичный; 	NO_GLOSS	сила	сильный	DERIVATIONALLY_RELATED_FORM
1080	rus	27292	78860	noun	adjective	vigor; vigour; dynamism; heartiness; 	active strength of body or mind	vigorous; 	characterized by forceful and energetic action or activity	сила; энергия; 	NO_GLOSS	сильный; энергичный; 	NO_GLOSS	энергия	энергичный	DERIVATIONALLY_RELATED_FORM
1081	rus	27330	74523	noun	adjective	ferocity; fierceness; furiousness; fury; vehemence; violence; wildness; 	the property of being wild or turbulent	angered; enraged; furious; infuriated; maddened; 	marked by extreme anger	сила; неистовство; ярость; свирепость; 	NO_GLOSS	яростный; 	NO_GLOSS	ярость	яростный	DERIVATIONALLY_RELATED_FORM
1082	rus	27330	75630	noun	adjective	ferocity; fierceness; furiousness; fury; vehemence; violence; wildness; 	the property of being wild or turbulent	angry; furious; raging; tempestuous; wild; 	(of the elements) as if showing violent anger	сила; неистовство; ярость; свирепость; 	NO_GLOSS	яростный; разъярённый; 	NO_GLOSS	ярость	яростный	DERIVATIONALLY_RELATED_FORM
1083	rus	27380	84696	noun	adjective	punctuality; promptness; 	the quality or habit of adhering to an appointed time	on time; prompt; 	according to schedule or without delay	пунктуальность; 	NO_GLOSS	пунктуальный; аккуратный; 	NO_GLOSS	пунктуальность	пунктуальный	DERIVATIONALLY_RELATED_FORM
1084	rus	27419	82737	noun	adjective	mortality; 	the quality or state of being mortal	mortal; 	subject to death	смертность; 	NO_GLOSS	смертный; 	NO_GLOSS	смертность	смертный	DERIVATIONALLY_RELATED_FORM
1085	rus	27488	80370	noun	adjective	abruptness; precipitousness; steepness; 	the property possessed by a slope that is very steep	steep; 	having a sharp inclination	крутизна; 	NO_GLOSS	крутой; 	NO_GLOSS	крутизна	крутой	DERIVATIONALLY_RELATED_FORM
1086	rus	27488	80371	noun	adjective	abruptness; precipitousness; steepness; 	the property possessed by a slope that is very steep	abrupt; precipitous; sharp; 	extremely steep	крутизна; 	NO_GLOSS	крутой; обрывистый; 	NO_GLOSS	крутизна	крутой	DERIVATIONALLY_RELATED_FORM
1087	rus	27601	81866	noun	adjective	probability; chance; 	a measure of how likely it is that some event will occur; a number expressing the ratio of favorable cases to the whole number of cases possible	probable; likely; 	likely but not certain to be or become true or real	вероятность; шанс; 	NO_GLOSS	правдоподобный; вероятный; возможный; 	NO_GLOSS	вероятность	вероятный	DERIVATIONALLY_RELATED_FORM
1088	rus	27601	92230	noun	adjective	probability; chance; 	a measure of how likely it is that some event will occur; a number expressing the ratio of favorable cases to the whole number of cases possible	probabilistic; 	of or relating to or based on probability	вероятность; шанс; 	NO_GLOSS	вероятностный; 	NO_GLOSS	вероятность	вероятностный	DERIVATIONALLY_RELATED_FORM
1089	rus	27879	84507	noun	adjective	productiveness; productivity; 	the quality of being productive or having the power to produce	productive; 	producing or capable of producing (especially abundantly)	производительность; продуктивность; 	NO_GLOSS	продуктивный; производительный; 	NO_GLOSS	производительность	производительный	DERIVATIONALLY_RELATED_FORM
1090	rus	27879	84507	noun	adjective	productiveness; productivity; 	the quality of being productive or having the power to produce	productive; 	producing or capable of producing (especially abundantly)	производительность; продуктивность; 	NO_GLOSS	продуктивный; производительный; 	NO_GLOSS	продуктивность	продуктивный	DERIVATIONALLY_RELATED_FORM
1091	rus	28135	76846	noun	adjective	effectiveness; effectivity; effectualness; effectuality; 	power to be effective; the quality of being able to bring about an effect	effective; efficient; 	able to accomplish a purpose; functioning effectively	эффективность; 	NO_GLOSS	эффективный; действенный; 	NO_GLOSS	эффективность	эффективный	DERIVATIONALLY_RELATED_FORM
1092	rus	28138	76845	noun	adjective	ability; 	the quality of being able to perform; a quality that permits or facilitates achievement or accomplishment	able; capable; 	have the skills and qualifications to do things well	возможность; способность; 	NO_GLOSS	способный; умелый; 	NO_GLOSS	способность	способный	DERIVATIONALLY_RELATED_FORM
1093	rus	28188	28189	noun	noun	solubility; 	the quality of being soluble and easily dissolved in liquid	insolubility; 	the quality of being insoluble and difficult to dissolve in liquid	растворимость; 	NO_GLOSS	нерастворимость; 	NO_GLOSS	растворимость	нерастворимость	ANTONYM
1094	rus	28196	51417	noun	noun	optimism; 	a general disposition to expect the best in all things	optimist; 	a person disposed to take a favorable view of things	оптимизм; 	NO_GLOSS	оптимист; оптимистка; 	NO_GLOSS	оптимизм	оптимист	DERIVATIONALLY_RELATED_FORM
1095	rus	28196	51417	noun	noun	optimism; 	a general disposition to expect the best in all things	optimist; 	a person disposed to take a favorable view of things	оптимизм; 	NO_GLOSS	оптимист; оптимистка; 	NO_GLOSS	оптимизм	оптимистка	DERIVATIONALLY_RELATED_FORM
1096	rus	28196	83349	noun	adjective	optimism; 	a general disposition to expect the best in all things	optimistic; 	expecting the best in this best of all possible worlds	оптимизм; 	NO_GLOSS	оптимистический; оптимистичный; 	NO_GLOSS	оптимизм	оптимистический	DERIVATIONALLY_RELATED_FORM
1097	rus	28196	83349	noun	adjective	optimism; 	a general disposition to expect the best in all things	optimistic; 	expecting the best in this best of all possible worlds	оптимизм; 	NO_GLOSS	оптимистический; оптимистичный; 	NO_GLOSS	оптимизм	оптимистичный	DERIVATIONALLY_RELATED_FORM
1098	rus	28197	51639	noun	noun	pessimism; 	a general disposition to look on the dark side and to expect the worst in all things	pessimist; 	a person who expects the worst	пессимизм; 	NO_GLOSS	пессимист; пессимистка; 	NO_GLOSS	пессимизм	пессимист	DERIVATIONALLY_RELATED_FORM
1099	rus	28197	51639	noun	noun	pessimism; 	a general disposition to look on the dark side and to expect the worst in all things	pessimist; 	a person who expects the worst	пессимизм; 	NO_GLOSS	пессимист; пессимистка; 	NO_GLOSS	пессимизм	пессимистка	DERIVATIONALLY_RELATED_FORM
1100	rus	28197	83355	noun	adjective	pessimism; 	a general disposition to look on the dark side and to expect the worst in all things	pessimistic; 	expecting the worst in this worst of all possible worlds	пессимизм; 	NO_GLOSS	пессимистичный; 	NO_GLOSS	пессимизм	пессимистичный	DERIVATIONALLY_RELATED_FORM
1101	rus	28202	73791	noun	adjective	relativity; 	the quality of being relative and having significance only in relation to something else	relative; 	not absolute or complete	относительность; 	NO_GLOSS	относительный; релятивный; 	NO_GLOSS	относительность	относительный	DERIVATIONALLY_RELATED_FORM
